Timestamp,Weather,Time of Day,Mask White Ratio,Lane Quality Score,Lane Error,Processing Time (ms),Mode,Lane State,Target CX,Contours Total,Contours Kept,Direction Force,Failure Flag,Failure Type
1768445919508,Sunny,Day,0.05872395833333333,100.0,-1.0,496.8550549999975,manual,,,,,,0,
1768445923243,Sunny,Day,0.05611979166666667,100.0,-2.0,3.5677770000006603,manual,,,,,,0,
1768445923268,Sunny,Day,0.05817057291666667,100.0,-1.0,2.5701250000054188,manual,,,,,,0,
1768445923279,Sunny,Day,0.058365885416666666,100.0,-1.0,4.641090000006898,manual,,,,,,0,
1768445923310,Sunny,Day,0.05716145833333333,100.0,-2.0,21.549367999995184,manual,,,,,,0,
1768445923340,Sunny,Day,0.0576171875,100.0,-2.0,25.46727800000781,manual,,,,,,0,
1768445923374,Sunny,Day,0.05748697916666667,100.0,-1.0,28.781399999985524,manual,,,,,,0,
1768445923403,Sunny,Day,0.05804036458333333,100.0,-1.0,24.008010000017066,manual,,,,,,0,
1768445923436,Sunny,Day,0.057454427083333336,100.0,-1.0,25.29260000000022,manual,,,,,,0,
1768445923466,Sunny,Day,0.05673828125,100.0,-2.0,24.86750899998924,manual,,,,,,0,
1768445923499,Sunny,Day,0.05703125,100.0,-1.0,27.99917300001198,manual,,,,,,0,
1768445923530,Sunny,Day,0.057421875,100.0,-2.0,25.945710999991434,manual,,,,,,0,
1768445923560,Sunny,Day,0.057877604166666666,100.0,-1.0,25.594595999990588,manual,,,,,,0,
1768445923592,Sunny,Day,0.05657552083333333,100.0,-2.0,26.716324000005898,manual,,,,,,0,
1768445923623,Sunny,Day,0.05712890625,100.0,-1.0,26.774704999979804,manual,,,,,,0,
1768445923654,Sunny,Day,0.057356770833333334,100.0,-1.0,26.911395000013272,manual,,,,,,0,
1768445923688,Sunny,Day,0.05748697916666667,100.0,-1.0,28.297076000001198,manual,,,,,,0,
1768445923717,Sunny,Day,0.057779947916666664,100.0,-1.0,24.897717000015973,manual,,,,,,0,
1768445923748,Sunny,Day,0.0564453125,100.0,-2.0,26.80289500000299,manual,,,,,,0,
1768445923782,Sunny,Day,0.05751953125,100.0,-1.0,28.914236999980858,manual,,,,,,0,
1768445923811,Sunny,Day,0.056868489583333334,100.0,-2.0,24.89340200000356,manual,,,,,,0,
1768445923843,Sunny,Day,0.056901041666666666,100.0,-2.0,26.484137000011287,manual,,,,,,0,
1768445923874,Sunny,Day,0.056868489583333334,100.0,-2.0,27.091294999991078,manual,,,,,,0,
1768445923906,Sunny,Day,0.05791015625,100.0,-1.0,26.84347600001047,manual,,,,,,0,
1768445923937,Sunny,Day,0.056868489583333334,100.0,-2.0,26.83245500000453,manual,,,,,,0,
1768445923968,Sunny,Day,0.057421875,100.0,-2.0,26.68905999999538,manual,,,,,,0,
1768445924000,Sunny,Day,0.05693359375,100.0,-2.0,27.02539599999909,manual,,,,,,0,
1768445924031,Sunny,Day,0.057421875,100.0,-1.0,26.712279999998145,manual,,,,,,0,
1768445924063,Sunny,Day,0.056868489583333334,100.0,-2.0,26.744116999992684,manual,,,,,,0,
1768445924094,Sunny,Day,0.05813802083333333,100.0,-1.0,26.91672000000267,manual,,,,,,0,
1768445924126,Sunny,Day,0.056868489583333334,100.0,-2.0,24.48038400001451,manual,,,,,,0,
1768445924157,Sunny,Day,0.05719401041666667,100.0,-2.0,26.703795000003083,manual,,,,,,0,
1768445924188,Sunny,Day,0.05758463541666667,100.0,-1.0,26.82648200001836,manual,,,,,,0,
1768445924221,Sunny,Day,0.05771484375,100.0,-1.0,24.23297199999297,manual,,,,,,0,
1768445924251,Sunny,Day,0.0572265625,100.0,-1.0,24.913419999990083,manual,,,,,,0,
1768445924285,Sunny,Day,0.057421875,100.0,-2.0,29.220367999982955,manual,,,,,,0,
1768445924316,Sunny,Day,0.05771484375,100.0,-1.0,26.432119999981296,manual,,,,,,0,
1768445924345,Sunny,Day,0.05810546875,100.0,-1.0,24.94475800000373,manual,,,,,,0,
1768445924377,Sunny,Day,0.05751953125,100.0,-1.0,26.456531999997424,manual,,,,,,0,
1768445924411,Sunny,Day,0.05771484375,100.0,-1.0,28.95886000001724,manual,,,,,,0,
1768445924439,Sunny,Day,0.05654296875,100.0,-2.0,24.04506999999967,manual,,,,,,0,
1768445924471,Sunny,Day,0.056966145833333336,100.0,-2.0,26.80968300001041,manual,,,,,,0,
1768445924503,Sunny,Day,0.05703125,100.0,-2.0,27.5182660000155,manual,,,,,,0,
1768445924534,Sunny,Day,0.05693359375,100.0,-2.0,17.276039999984505,manual,,,,,,0,
1768445924565,Sunny,Day,0.056477864583333336,100.0,-2.0,26.537916000023642,manual,,,,,,0,
1768445924601,Sunny,Day,0.05751953125,100.0,-1.0,30.97136599998862,manual,,,,,,0,
1768445924628,Sunny,Day,0.057421875,100.0,-2.0,22.709603999999217,manual,,,,,,0,
1768445924660,Sunny,Day,0.056640625,100.0,-2.0,26.803533999981255,manual,,,,,,0,
1768445924692,Sunny,Day,0.05758463541666667,100.0,-1.0,26.87780600001588,manual,,,,,,0,
1768445924723,Sunny,Day,0.05732421875,100.0,-1.0,25.680382999979656,manual,,,,,,0,
1768445924754,Sunny,Day,0.05830078125,100.0,-1.0,26.88765999999987,manual,,,,,,0,
1768445924785,Sunny,Day,0.0580078125,100.0,-1.0,26.19148700000551,manual,,,,,,0,
1768445924816,Sunny,Day,0.05670572916666667,100.0,-2.0,26.831280000010338,manual,,,,,,0,
1768445924849,Sunny,Day,0.05576171875,100.0,-2.0,19.36783700000433,manual,,,,,,0,
1768445924879,Sunny,Day,0.05716145833333333,100.0,-2.0,24.829942999986088,manual,,,,,,0,
1768445924911,Sunny,Day,0.05804036458333333,100.0,-1.0,26.937835000012456,manual,,,,,,0,
1768445924942,Sunny,Day,0.05771484375,100.0,-1.0,27.192748000004485,manual,,,,,,0,
1768445924973,Sunny,Day,0.05618489583333333,100.0,-2.0,26.54778699999838,manual,,,,,,0,
1768445925006,Sunny,Day,0.05677083333333333,100.0,-2.0,27.39279899998337,manual,,,,,,0,
1768445925036,Sunny,Day,0.05791015625,100.0,-1.0,25.384292000012465,manual,,,,,,0,
1768445925068,Sunny,Day,0.05758463541666667,100.0,-1.0,22.324376000000257,manual,,,,,,0,
1768445925099,Sunny,Day,0.0568359375,100.0,-2.0,7.899756999989904,manual,,,,,,0,
1768445925132,Sunny,Day,0.0568359375,100.0,-1.0,18.992193000002544,manual,,,,,,0,
1768445925162,Sunny,Day,0.0578125,100.0,-1.0,18.626465000011194,manual,,,,,,0,
1768445925194,Sunny,Day,0.05716145833333333,100.0,-2.0,22.076778999974067,manual,,,,,,0,
1768445925226,Sunny,Day,0.05719401041666667,100.0,-2.0,18.97989500000108,manual,,,,,,0,
1768445925258,Sunny,Day,0.057779947916666664,100.0,-1.0,22.372031999992714,manual,,,,,,0,
1768445925287,Sunny,Day,0.05774739583333333,100.0,-1.0,22.168424000000186,manual,,,,,,0,
1768445925319,Sunny,Day,0.058268229166666664,100.0,-1.0,24.821660999975848,manual,,,,,,0,
1768445925350,Sunny,Day,0.057877604166666666,100.0,-1.0,25.163218000017196,manual,,,,,,0,
1768445925382,Sunny,Day,0.05758463541666667,100.0,-1.0,26.951755999988336,auto,,,,,,0,
1768445925417,Sunny,Day,0.05764973958333333,100.0,-1.0,24.693361999993613,auto,,,,,,0,
1768445925445,Sunny,Day,0.05865885416666667,100.0,-2.0,18.37892400001806,auto,,,,,,0,
1768445925476,Sunny,Day,0.05654296875,100.0,-3.0,21.01141700001108,auto,,,,,,0,
1768445925507,Sunny,Day,0.057389322916666666,100.0,-2.0,22.18381599999475,auto,,,,,,0,
1768445925539,Sunny,Day,0.05478515625,100.0,-3.0,21.386312999993606,auto,,,,,,0,
1768445925570,Sunny,Day,0.055403645833333334,100.0,-4.0,13.975581000011061,auto,,,,,,0,
1768445925602,Sunny,Day,0.05419921875,100.0,-5.0,21.41783599998348,auto,,,,,,0,
1768445925635,Sunny,Day,0.054915364583333334,100.0,-5.0,23.130325000011,auto,,,,,,0,
1768445925665,Sunny,Day,0.0546875,100.0,-6.0,21.32715499999449,auto,,,,,,0,
1768445925697,Sunny,Day,0.05481770833333333,100.0,-6.0,25.254158999985066,auto,,,,,,0,
1768445925727,Sunny,Day,0.05455729166666667,100.0,-7.0,9.277948999994123,auto,,,,,,0,
1768445925758,Sunny,Day,0.055078125,100.0,-7.0,23.45576799999094,auto,,,,,,0,
1768445925790,Sunny,Day,0.053385416666666664,100.0,-8.0,24.030733999978793,auto,,,,,,0,
1768445925822,Sunny,Day,0.05602213541666667,100.0,-8.0,24.705808999982537,auto,,,,,,0,
1768445925853,Sunny,Day,0.055826822916666664,100.0,-8.0,23.549709999997503,auto,,,,,,0,
1768445925884,Sunny,Day,0.05615234375,100.0,-8.0,23.680638999991288,auto,,,,,,0,
1768445925915,Sunny,Day,0.05667317708333333,100.0,-8.0,23.666950999995606,auto,,,,,,0,
1768445925949,Sunny,Day,0.055338541666666664,100.0,-9.0,24.310094999975718,auto,,,,,,0,
1768445925980,Sunny,Day,0.05693359375,100.0,-9.0,23.656950000003008,auto,,,,,,0,
1768445926010,Sunny,Day,0.0578125,100.0,-9.0,21.17287799998735,auto,,,,,,0,
1768445926042,Sunny,Day,0.05572916666666667,100.0,-10.0,24.453063999999358,auto,,,,,,0,
1768445926073,Sunny,Day,0.0572265625,100.0,-9.0,23.518909999978632,auto,,,,,,0,
1768445926104,Sunny,Day,0.05764973958333333,100.0,-10.0,23.959704999981568,auto,,,,,,0,
1768445926135,Sunny,Day,0.05764973958333333,100.0,-9.0,18.90252399999781,auto,,,,,,0,
1768445926168,Sunny,Day,0.05771484375,100.0,-10.0,24.85575999997991,auto,,,,,,0,
1768445926198,Sunny,Day,0.05764973958333333,100.0,-10.0,23.35514300000341,auto,,,,,,0,
1768445926230,Sunny,Day,0.0578125,100.0,-10.0,24.09630200000379,auto,,,,,,0,
1768445926261,Sunny,Day,0.056803385416666664,100.0,-10.0,22.29546999998888,auto,,,,,,0,
1768445926294,Sunny,Day,0.05751953125,100.0,-10.0,23.740317000005007,auto,,,,,,0,
1768445926325,Sunny,Day,0.05797526041666667,100.0,-10.0,23.746374000012338,auto,,,,,,0,
1768445926356,Sunny,Day,0.057356770833333334,100.0,-11.0,23.287872999986803,auto,,,,,,0,
1768445926387,Sunny,Day,0.05764973958333333,100.0,-11.0,23.067910999998276,auto,,,,,,0,
1768445926418,Sunny,Day,0.057389322916666666,100.0,-12.0,23.72922200001426,auto,,,,,,0,
1768445926450,Sunny,Day,0.05797526041666667,100.0,-12.0,24.12923199997863,auto,,,,,,0,
1768445926481,Sunny,Day,0.0568359375,100.0,-12.0,22.800811999985626,auto,,,,,,0,
1768445926514,Sunny,Day,0.05693359375,100.0,-11.0,25.5031439999982,auto,,,,,,0,
1768445926544,Sunny,Day,0.05849609375,100.0,-12.0,21.43036399999687,auto,,,,,,0,
1768445926577,Sunny,Day,0.058430989583333336,100.0,-13.0,19.699526000010792,auto,,,,,,0,
1768445926607,Sunny,Day,0.05755208333333333,100.0,-12.0,21.163451000006717,auto,,,,,,0,
1768445926638,Sunny,Day,0.059830729166666666,100.0,-12.0,23.940091000014263,auto,,,,,,0,
1768445926669,Sunny,Day,0.06005859375,100.0,-13.0,22.666122999993377,auto,,,,,,0,
1768445926701,Sunny,Day,0.06044921875,100.0,-13.0,23.178280999985645,auto,,,,,,0,
1768445926732,Sunny,Day,0.06002604166666667,100.0,-13.0,23.936275000011165,auto,,,,,,0,
1768445926764,Sunny,Day,0.06266276041666667,100.0,-13.0,19.41182999999569,auto,,,,,,0,
1768445926795,Sunny,Day,0.059895833333333336,100.0,-13.0,22.894438000008677,auto,,,,,,0,
1768445926826,Sunny,Day,0.06162109375,100.0,-14.0,24.096468000010418,auto,,,,,,0,
1768445926858,Sunny,Day,0.06272786458333333,100.0,-15.0,24.108285000011165,auto,,,,,,0,
1768445926889,Sunny,Day,0.06315104166666667,100.0,-15.0,23.047945000001846,auto,,,,,,0,
1768445926921,Sunny,Day,0.06435546875,100.0,-16.0,22.920776000006526,auto,,,,,,0,
1768445926952,Sunny,Day,0.06393229166666667,100.0,-16.0,23.295725999986416,auto,,,,,,0,
1768445926984,Sunny,Day,0.06695963541666666,100.0,-17.0,24.022696999992377,auto,,,,,,0,
1768445927015,Sunny,Day,0.0669921875,100.0,-17.0,23.90275800001973,auto,,,,,,0,
1768445927047,Sunny,Day,0.06839192708333333,100.0,-17.0,24.837164999979677,auto,,,,,,0,
1768445927080,Sunny,Day,0.0703125,100.0,-17.0,23.705203999980995,auto,,,,,,0,
1768445927109,Sunny,Day,0.07109375,100.0,-17.0,21.526999999991858,auto,,,,,,0,
1768445927140,Sunny,Day,0.07265625,100.0,-17.0,23.446644000017614,auto,,,,,,0,
1768445927172,Sunny,Day,0.0716796875,100.0,-17.0,23.496503999979268,auto,,,,,,0,
1768445927203,Sunny,Day,0.07327473958333333,100.0,-19.0,23.60413300002051,auto,,,,,,0,
1768445927235,Sunny,Day,0.07220052083333334,100.0,-18.0,24.196691000014425,auto,,,,,,0,
1768445927266,Sunny,Day,0.07330729166666666,100.0,-18.0,23.98369400000888,auto,,,,,,0,
1768445927298,Sunny,Day,0.073828125,100.0,-18.0,23.53815899999745,auto,,,,,,0,
1768445927329,Sunny,Day,0.073828125,100.0,-18.0,23.994880000003604,auto,,,,,,0,
1768445927361,Sunny,Day,0.07493489583333333,100.0,-18.0,23.72198499998035,auto,,,,,,0,
1768445927392,Sunny,Day,0.07457682291666666,100.0,-18.0,22.68238999999994,auto,,,,,,0,
1768445927423,Sunny,Day,0.07434895833333334,100.0,-17.0,23.238685000023906,auto,,,,,,0,
1768445927455,Sunny,Day,0.07421875,100.0,-18.0,23.87163900002065,auto,,,,,,0,
1768445927486,Sunny,Day,0.07513020833333334,100.0,-18.0,23.06441600001108,auto,,,,,,0,
1768445927518,Sunny,Day,0.07431640625,100.0,-20.0,24.209488999986206,auto,,,,,,0,
1768445927549,Sunny,Day,0.07548828125,100.0,-18.0,23.839262999985067,auto,,,,,,0,
1768445927580,Sunny,Day,0.07649739583333333,100.0,-19.0,23.099124999987453,auto,,,,,,0,
1768445927611,Sunny,Day,0.07760416666666667,100.0,-19.0,22.271936000009873,auto,,,,,,0,
1768445927644,Sunny,Day,0.07669270833333333,100.0,-19.0,24.857724000014514,auto,,,,,,0,
1768445927675,Sunny,Day,0.0779296875,100.0,-18.0,22.065716999975393,auto,,,,,,0,
1768445927706,Sunny,Day,0.07874348958333334,100.0,-18.0,22.706061999997473,auto,,,,,,0,
1768445927737,Sunny,Day,0.07861328125,100.0,-18.0,22.142136999974582,auto,,,,,,0,
1768445927769,Sunny,Day,0.07718098958333333,100.0,-19.0,22.700022999998737,auto,,,,,,0,
1768445927800,Sunny,Day,0.07727864583333334,100.0,-19.0,22.883609000018623,auto,,,,,,0,
1768445927833,Sunny,Day,0.07574869791666666,100.0,-19.0,21.6785990000119,auto,,,,,,0,
1768445927867,Sunny,Day,0.07809244791666667,100.0,-17.0,25.67261499999063,auto,,,,,,0,
1768445927897,Sunny,Day,0.07848307291666666,100.0,-18.0,21.590046999989454,auto,,,,,,0,
1768445927929,Sunny,Day,0.08076171875,100.0,-18.0,20.91762300000255,auto,,,,,,0,
1768445927960,Sunny,Day,0.07880859375,100.0,-18.0,19.370077000019137,auto,,,,,,0,
1768445927991,Sunny,Day,0.07805989583333334,100.0,-18.0,20.59038499999133,auto,,,,,,0,
1768445928023,Sunny,Day,0.08033854166666667,100.0,-18.0,23.355731000009428,auto,,,,,,0,
1768445928053,Sunny,Day,0.07994791666666666,100.0,-19.0,19.657805000008466,auto,,,,,,0,
1768445928085,Sunny,Day,0.08017578125,100.0,-18.0,22.394574999992756,auto,,,,,,0,
1768445928117,Sunny,Day,0.0818359375,100.0,-18.0,20.54668799999604,auto,,,,,,0,
1768445928148,Sunny,Day,0.08079427083333333,100.0,-18.0,20.45230199999537,auto,,,,,,0,
1768445928180,Sunny,Day,0.08310546875,100.0,-18.0,21.239094000009118,auto,,,,,,0,
1768445928210,Sunny,Day,0.08304036458333333,100.0,-18.0,18.878996000012194,auto,,,,,,0,
1768445928242,Sunny,Day,0.08427734375,100.0,-18.0,19.27774300000351,auto,,,,,,0,
1768445928277,Sunny,Day,0.08128255208333333,100.0,-18.0,25.947438000002876,auto,,,,,,0,
1768445928304,Sunny,Day,0.0826171875,100.0,-19.0,17.74911100000054,auto,,,,,,0,
1768445928336,Sunny,Day,0.08391927083333334,100.0,-19.0,20.755776000015658,auto,,,,,,0,
1768445928367,Sunny,Day,0.08284505208333333,100.0,-19.0,21.56397900000684,auto,,,,,,0,
1768445928399,Sunny,Day,0.08483072916666666,100.0,-19.0,21.774050000004763,auto,,,,,,0,
1768445928432,Sunny,Day,0.08229166666666667,100.0,-19.0,19.919810000004645,auto,,,,,,0,
1768445928462,Sunny,Day,0.08193359375,100.0,-20.0,19.390076999997063,auto,,,,,,0,
1768445928495,Sunny,Day,0.08444010416666667,100.0,-19.0,23.377119999992146,auto,,,,,,0,
1768445928530,Sunny,Day,0.08603515625,100.0,-18.0,23.340855000014926,auto,,,,,,0,
1768445928556,Sunny,Day,0.08245442708333334,100.0,-18.0,15.125099999977465,auto,,,,,,0,
1768445928588,Sunny,Day,0.08359375,100.0,-19.0,21.707613999979003,auto,,,,,,0,
1768445928619,Sunny,Day,0.0826171875,100.0,-20.0,20.391625000002023,auto,,,,,,0,
1768445928650,Sunny,Day,0.08235677083333333,100.0,-19.0,20.38401300001169,auto,,,,,,0,
1768445928682,Sunny,Day,0.0830078125,100.0,-19.0,22.12138300001243,auto,,,,,,0,
1768445928713,Sunny,Day,0.08430989583333333,100.0,-20.0,18.702985000004446,auto,,,,,,0,
1768445928745,Sunny,Day,0.08486328125,100.0,-19.0,22.028626999997414,auto,,,,,,0,
1768445928776,Sunny,Day,0.08567708333333333,100.0,-18.0,21.72604199998318,auto,,,,,,0,
1768445928810,Sunny,Day,0.08463541666666667,100.0,-18.0,25.26495899999759,auto,,,,,,0,
1768445928840,Sunny,Day,0.08629557291666666,100.0,-18.0,19.41091300000153,auto,,,,,,0,
1768445928870,Sunny,Day,0.08655598958333334,100.0,-18.0,19.550472000020136,auto,,,,,,0,
1768445928901,Sunny,Day,0.08561197916666667,100.0,-19.0,21.363577000016676,auto,,,,,,0,
1768445928933,Sunny,Day,0.08531901041666666,100.0,-18.0,20.826175999985708,auto,,,,,,0,
1768445928964,Sunny,Day,0.0849609375,100.0,-19.0,14.679806999993161,auto,,,,,,0,
1768445928997,Sunny,Day,0.08818359375,100.0,-19.0,22.725035000007665,auto,,,,,,0,
1768445929028,Sunny,Day,0.08876953125,100.0,-18.0,19.665320999990854,auto,,,,,,0,
1768445929059,Sunny,Day,0.09000651041666667,100.0,-18.0,19.732016999995494,auto,,,,,,0,
1768445929092,Sunny,Day,0.08935546875,100.0,-19.0,22.509898999999223,auto,,,,,,0,
1768445929123,Sunny,Day,0.08883463541666667,100.0,-19.0,20.972008000001097,auto,,,,,,0,
1768445929154,Sunny,Day,0.0890625,100.0,-19.0,20.150323999985176,auto,,,,,,0,
1768445929184,Sunny,Day,0.08961588541666667,100.0,-18.0,20.781479000021363,auto,,,,,,0,
1768445929215,Sunny,Day,0.08935546875,100.0,-18.0,20.61645200001294,auto,,,,,,0,
1768445929248,Sunny,Day,0.08795572916666666,100.0,-18.0,20.82581900000946,auto,,,,,,0,
1768445929278,Sunny,Day,0.08798828125,100.0,-19.0,19.91439799999739,auto,,,,,,0,
1768445929310,Sunny,Day,0.08876953125,100.0,-18.0,21.818289999998797,auto,,,,,,0,
1768445929341,Sunny,Day,0.09007161458333333,100.0,-18.0,20.393436000006204,auto,,,,,,0,
1768445929372,Sunny,Day,0.08870442708333333,100.0,-19.0,17.52372400000013,auto,,,,,,0,
1768445929404,Sunny,Day,0.08841145833333333,100.0,-19.0,20.999957000015,auto,,,,,,0,
1768445929436,Sunny,Day,0.09104817708333333,100.0,-18.0,20.77816299998858,auto,,,,,,0,
1768445929467,Sunny,Day,0.08984375,100.0,-18.0,19.48690399999009,auto,,,,,,0,
1768445929499,Sunny,Day,0.09049479166666667,100.0,-18.0,23.79184199998008,auto,,,,,,0,
1768445929531,Sunny,Day,0.09013671875,100.0,-19.0,19.14188699998931,auto,,,,,,0,
1768445929562,Sunny,Day,0.09088541666666666,100.0,-19.0,21.14388699999381,auto,,,,,,0,
1768445929593,Sunny,Day,0.09137369791666666,100.0,-18.0,20.704336999983752,auto,,,,,,0,
1768445929625,Sunny,Day,0.09036458333333333,100.0,-18.0,22.343168999981344,auto,,,,,,0,
1768445929657,Sunny,Day,0.08860677083333333,100.0,-19.0,20.39512199999649,auto,,,,,,0,
1768445929687,Sunny,Day,0.08912760416666667,100.0,-18.0,18.531104999993886,auto,,,,,,0,
1768445929718,Sunny,Day,0.09091796875,100.0,-18.0,21.461271000021043,auto,,,,,,0,
1768445929753,Sunny,Day,0.09075520833333334,100.0,-18.0,24.822338000006994,auto,,,,,,0,
1768445929780,Sunny,Day,0.08994140625,100.0,-18.0,15.977481000021498,auto,,,,,,0,
1768445929815,Sunny,Day,0.089453125,100.0,-19.0,25.188506000006328,auto,,,,,,0,
1768445929845,Sunny,Day,0.09039713541666666,100.0,-19.0,19.903432999996085,auto,,,,,,0,
1768445929875,Sunny,Day,0.0935546875,100.0,-19.0,19.592179999989412,auto,,,,,,0,
1768445929906,Sunny,Day,0.09143880208333334,100.0,-20.0,21.764170000011518,auto,,,,,,0,
1768445929938,Sunny,Day,0.09104817708333333,100.0,-20.0,22.07488600001284,auto,,,,,,0,
1768445929969,Sunny,Day,0.08889973958333333,100.0,-19.0,22.005911999997352,auto,,,,,,0,
1768445930004,Sunny,Day,0.09085286458333333,100.0,-19.0,25.33978299999262,auto,,,,,,0,
1768445930033,Sunny,Day,0.08922526041666666,100.0,-20.0,17.489406999999346,auto,,,,,,0,
1768445930066,Sunny,Day,0.0912109375,100.0,-20.0,23.28079000000116,auto,,,,,,0,
1768445930096,Sunny,Day,0.09378255208333333,100.0,-20.0,17.794343000019808,auto,,,,,,0,
1768445930126,Sunny,Day,0.09228515625,100.0,-20.0,20.894325000000435,auto,,,,,,0,
1768445930157,Sunny,Day,0.09046223958333334,100.0,-20.0,20.560625000001664,auto,,,,,,0,
1768445930189,Sunny,Day,0.0908203125,100.0,-21.0,18.776050999974814,auto,,,,,,0,
1768445930222,Sunny,Day,0.09072265625,100.0,-20.0,24.0889889999778,auto,,,,,,0,
1768445930253,Sunny,Day,0.09280598958333333,100.0,-20.0,20.607299999994666,auto,,,,,,0,
1768445930283,Sunny,Day,0.08763020833333333,100.0,-20.0,20.4967439999848,auto,,,,,,0,
1768445930316,Sunny,Day,0.08942057291666666,100.0,-19.0,22.430008999975826,auto,,,,,,0,
1768445930348,Sunny,Day,0.08951822916666667,100.0,-20.0,22.133110999988048,auto,,,,,,0,
1768445930378,Sunny,Day,0.08824869791666666,100.0,-20.0,19.888575999999603,auto,,,,,,0,
1768445930409,Sunny,Day,0.08600260416666666,100.0,-19.0,20.113573999992695,auto,,,,,,0,
1768445930440,Sunny,Day,0.09010416666666667,100.0,-19.0,20.739987000013116,auto,,,,,,0,
1768445930472,Sunny,Day,0.08899739583333334,100.0,-19.0,19.610884000002216,auto,,,,,,0,
1768445930503,Sunny,Day,0.0880859375,100.0,-19.0,20.08753300000876,auto,,,,,,0,
1768445930537,Sunny,Day,0.09134114583333333,100.0,-19.0,24.069596999993337,auto,,,,,,0,
1768445930566,Sunny,Day,0.08785807291666667,100.0,-19.0,18.709059000002526,auto,,,,,,0,
1768445930598,Sunny,Day,0.08570963541666667,100.0,-20.0,21.09191200000282,auto,,,,,,0,
1768445930629,Sunny,Day,0.08802083333333334,100.0,-20.0,21.123101999990013,auto,,,,,,0,
1768445930660,Sunny,Day,0.08740234375,100.0,-19.0,21.987459000001763,auto,,,,,,0,
1768445930692,Sunny,Day,0.08359375,100.0,-20.0,21.14964199998326,auto,,,,,,0,
1768445930724,Sunny,Day,0.08684895833333334,100.0,-19.0,20.335830999982818,auto,,,,,,0,
1768445930755,Sunny,Day,0.08616536458333333,100.0,-19.0,20.20114399999784,auto,,,,,,0,
1768445930788,Sunny,Day,0.08961588541666667,100.0,-19.0,22.77493299999378,auto,,,,,,0,
1768445930817,Sunny,Day,0.0845703125,100.0,-19.0,17.535801999997602,auto,,,,,,0,
1768445930848,Sunny,Day,0.08216145833333334,100.0,-20.0,21.405979000007846,auto,,,,,,0,
1768445930880,Sunny,Day,0.08772786458333333,100.0,-20.0,21.685485999995535,auto,,,,,,0,
1768445930911,Sunny,Day,0.08505859375,100.0,-20.0,19.24988400000416,auto,,,,,,0,
1768445930943,Sunny,Day,0.08688151041666667,100.0,-19.0,20.921810999993795,auto,,,,,,0,
1768445930974,Sunny,Day,0.08623046875,100.0,-20.0,21.56404000001544,auto,,,,,,0,
1768445931006,Sunny,Day,0.08743489583333333,100.0,-20.0,22.589449999998124,auto,,,,,,0,
1768445931039,Sunny,Day,0.08717447916666667,100.0,-20.0,22.74447700000337,auto,,,,,,0,
1768445931070,Sunny,Day,0.08489583333333334,100.0,-20.0,19.855309999996962,auto,,,,,,0,
1768445931100,Sunny,Day,0.08522135416666667,100.0,-20.0,19.876722000020663,auto,,,,,,0,
1768445931131,Sunny,Day,0.08489583333333334,100.0,-20.0,20.498020999980326,auto,,,,,,0,
1768445931162,Sunny,Day,0.08626302083333333,100.0,-21.0,22.070947000003116,auto,,,,,,0,
1768445931194,Sunny,Day,0.08753255208333334,100.0,-20.0,20.612370999998575,auto,,,,,,0,
1768445931225,Sunny,Day,0.08805338541666667,100.0,-20.0,21.17319900000325,auto,,,,,,0,
1768445931256,Sunny,Day,0.08330078125,100.0,-20.0,22.104471000005788,auto,,,,,,0,
1768445931289,Sunny,Day,0.07766927083333333,100.0,-20.0,23.37857400002008,auto,,,,,,0,
1768445931320,Sunny,Day,0.08388671875,100.0,-20.0,20.830145999980232,auto,,,,,,0,
1768445931351,Sunny,Day,0.0818359375,100.0,-20.0,21.53354999998669,auto,,,,,,0,
1768445931382,Sunny,Day,0.08369140625,100.0,-19.0,21.62602799998581,auto,,,,,,0,
1768445931414,Sunny,Day,0.0830078125,100.0,-20.0,22.231879999992543,auto,,,,,,0,
1768445931445,Sunny,Day,0.08030598958333333,100.0,-21.0,22.14353299999061,auto,,,,,,0,
1768445931477,Sunny,Day,0.0787109375,100.0,-21.0,21.73567400001275,auto,,,,,,0,
1768445931508,Sunny,Day,0.07975260416666667,100.0,-20.0,21.587872999987212,auto,,,,,,0,
1768445931539,Sunny,Day,0.08037109375,100.0,-20.0,21.78638499998442,auto,,,,,,0,
1768445931571,Sunny,Day,0.08046875,100.0,-21.0,20.077325999977802,auto,,,,,,0,
1768445931602,Sunny,Day,0.08251953125,100.0,-20.0,20.85494600001425,auto,,,,,,0,
1768445931633,Sunny,Day,0.08317057291666667,100.0,-20.0,20.384632999991936,auto,,,,,,0,
1768445931666,Sunny,Day,0.08131510416666667,100.0,-21.0,21.758399000020745,auto,,,,,,0,
1768445931697,Sunny,Day,0.07893880208333333,100.0,-21.0,20.66321200001653,auto,,,,,,0,
1768445931728,Sunny,Day,0.08108723958333333,100.0,-21.0,20.963666000000103,auto,,,,,,0,
1768445931759,Sunny,Day,0.07815755208333333,100.0,-20.0,21.625565000022107,auto,,,,,,0,
1768445931791,Sunny,Day,0.07893880208333333,100.0,-20.0,22.27709100000652,auto,,,,,,0,
1768445931822,Sunny,Day,0.07958984375,100.0,-21.0,18.310609999986127,auto,,,,,,0,
1768445931854,Sunny,Day,0.08037109375,100.0,-21.0,22.446560999981102,auto,,,,,,0,
